id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,is_renovated,living_to_lot_ratio
8563010540,2014-09-04,606150,4,1.75,1770,9848,1.0,0,0,3,8,1370,400,1967,0,98008,47.6208,-122.099,2040,9587,58,0,0.179731925264013
2025059131,2014-09-04,980000,4,4.25,3250,11780,2.0,0,0,3,8,2360,890,1944,2001,98004,47.6322,-122.203,1800,9000,81,1,0.2758913412563667
6099400140,2014-09-04,230000,5,1.0,1920,19040,1.0,0,0,3,7,1160,760,1961,0,98168,47.4756,-122.294,1920,11520,64,0,0.10084033613445378
3876311180,2014-09-04,373000,3,1.75,1310,7811,1.0,0,0,3,7,1310,0,1976,0,98034,47.7319,-122.167,1530,7800,49,0,0.16771220074254256
3625059043,2014-09-04,3300000,5,4.75,6200,13873,2.0,1,4,4,11,4440,1760,1989,0,98008,47.605,-122.112,2940,13525,36,0,0.44691126648886326
3295750610,2014-09-04,295000,3,2.0,1760,6092,1.0,0,0,3,7,1760,0,1998,0,98030,47.3838,-122.184,2590,6255,27,0,0.28890347997373605
2026079016,2014-09-04,560000,3,1.75,1480,383328,1.5,0,0,3,8,1480,0,1980,0,98019,47.7192,-121.932,1480,67082,45,0,0.0038609232824108855
3629960060,2014-09-04,362000,3,2.75,1420,955,2.0,0,0,3,8,1160,260,2004,0,98029,47.5477,-122.003,1420,955,21,0,1.486910994764398
3904940160,2014-09-04,555000,3,2.5,2160,7584,2.0,0,0,3,8,2160,0,1988,0,98029,47.5751,-122.014,2160,7372,37,0,0.2848101265822785
8929000050,2014-09-04,439990,4,2.5,1540,1994,2.0,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,11,0,0.7723169508525577
1796380310,2014-09-04,240000,3,2.0,1310,8069,1.0,0,0,3,7,1310,0,1990,0,98042,47.3694,-122.083,1310,8392,35,0,0.16234973354814722
982850020,2014-09-03,382000,3,2.25,1450,4667,2.0,0,0,3,7,1450,0,2009,0,98028,47.7611,-122.233,1490,4667,16,0,0.31069209342189846
112900110,2014-09-03,345000,3,2.5,1620,5992,2.0,0,0,3,7,1620,0,2001,0,98019,47.736,-121.965,1620,4644,24,0,0.2703604806408545
3391900130,2014-09-03,258750,4,2.0,2300,8400,1.0,0,0,4,6,1150,1150,1962,0,98003,47.3282,-122.332,1230,8400,63,0,0.27380952380952384
1138020200,2014-09-03,435000,4,1.5,1510,6460,1.0,0,0,3,7,1070,440,1970,0,98034,47.7121,-122.214,1450,6630,55,0,0.23374613003095976
2143700935,2014-09-03,317000,6,3.5,2120,5840,2.0,0,0,5,7,2120,0,1979,0,98055,47.4788,-122.227,1860,8000,46,0,0.363013698630137
8682280270,2014-09-03,530000,2,2.5,1900,2983,2.0,0,0,3,8,1900,0,2006,0,98053,47.7029,-122.015,1510,3876,19,0,0.6369426751592356
2050100250,2014-09-03,665000,3,2.5,2330,15536,1.0,0,2,3,10,2330,0,1996,0,98074,47.655,-122.087,3320,17461,29,0,0.14997425334706488
4099100260,2014-09-03,589000,3,2.5,2940,4799,1.0,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616,29,0,0.6126276307564076
6788200360,2014-09-03,727000,3,2.25,2180,4200,1.5,0,0,5,8,1520,660,1939,0,98112,47.6412,-122.302,1850,4200,86,0,0.5190476190476191
1725079025,2014-09-03,539000,3,2.0,2350,209088,1.0,0,0,3,7,2350,0,1993,0,98014,47.6527,-121.949,2300,209088,32,0,0.011239286807468626
4154305575,2014-09-03,836500,3,2.5,2230,7200,3.0,0,3,3,9,2230,0,1996,0,98118,47.558,-122.265,2230,7200,29,0,0.30972222222222223
7852000110,2014-09-03,441500,3,2.5,2360,4670,2.0,0,0,3,7,2360,0,1998,0,98065,47.537,-121.871,2420,5620,27,0,0.5053533190578159
2354300915,2014-09-03,330000,2,1.0,720,7250,1.0,0,0,3,5,720,0,1943,0,98027,47.5267,-122.032,1760,7250,82,0,0.0993103448275862
629800520,2014-09-03,1209000,4,3.25,4330,26162,2.0,0,0,3,11,4330,0,1997,0,98074,47.6009,-122.011,5110,26319,28,0,0.16550722421833194
2624049117,2014-09-03,425000,3,1.0,1550,4160,1.5,0,0,4,6,1550,0,1926,0,98118,47.5387,-122.265,1590,5000,99,0,0.37259615384615385
7853301520,2014-09-03,695000,5,3.25,3940,9780,2.0,0,0,3,9,3940,0,2007,0,98065,47.5435,-121.888,3550,8468,18,0,0.40286298568507156
924069176,2014-09-03,710000,4,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,98075,47.5836,-122.046,2110,35656,30,0,0.06481547918012007
224059111,2014-09-03,475000,3,1.5,1480,13457,1.0,0,0,3,7,1480,0,1959,0,98007,47.5914,-122.136,2100,10517,66,0,0.10997993609273984
6821100246,2014-09-03,415000,2,1.0,880,3200,1.0,0,0,3,7,880,0,1910,1970,98199,47.6575,-122.402,1880,6000,115,1,0.275
705700390,2014-09-03,328000,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,31,0,0.24107888769542904
3625059143,2014-09-03,600000,3,2.25,2100,8276,2.0,0,1,4,8,2100,0,1979,0,98008,47.6068,-122.112,2420,18135,46,0,0.2537457709038183
1853080120,2014-09-03,919950,5,2.75,3170,7062,2.0,0,0,3,9,3170,0,2014,0,98074,47.5937,-122.061,3210,6891,11,0,0.448881336731804
3121500100,2014-09-03,715000,4,2.5,2970,29163,2.0,0,0,3,9,2970,0,1993,0,98053,47.6717,-122.025,3100,31105,32,0,0.10184137434420328
6623400193,2014-09-03,257000,3,1.0,1450,7850,1.5,0,0,5,7,1450,0,1910,0,98055,47.4299,-122.199,1360,10400,115,0,0.18471337579617833
625059051,2014-09-03,2350000,4,2.25,4370,22863,2.5,0,3,4,10,3670,700,1907,1994,98033,47.6878,-122.215,2980,22863,118,1,0.19113852075405677
9268200585,2014-09-03,555950,2,1.0,1220,5040,1.0,0,0,3,7,1220,0,1961,0,98117,47.6957,-122.364,1420,5040,64,0,0.24206349206349206
2767603615,2014-09-03,481000,2,2.25,1290,1137,3.0,0,0,3,8,1290,0,2007,0,98107,47.6718,-122.382,1290,1332,18,0,1.1345646437994723
7215730430,2014-09-03,705000,4,3.0,3150,9318,2.0,0,0,3,9,3150,0,2001,0,98075,47.5959,-122.018,3150,9318,24,0,0.3380553766902769
1370803925,2014-09-03,535000,2,2.0,1510,5133,1.5,0,0,3,7,1510,0,1939,0,98199,47.6415,-122.401,1470,6000,86,0,0.29417494642509256
7177300575,2014-09-03,475000,4,1.0,1420,6000,1.5,0,0,3,7,1420,0,1950,0,98115,47.6844,-122.302,1420,6180,75,0,0.23666666666666666
7212680850,2014-09-03,258000,3,2.5,1730,6930,2.0,0,0,3,8,1730,0,1994,0,98003,47.2621,-122.308,1780,6930,31,0,0.24963924963924963
1795800040,2014-09-03,1350000,4,3.25,5370,20388,2.0,0,4,4,11,5370,0,1990,0,98198,47.405,-122.331,2770,22270,35,0,0.26339022954679225
8956000350,2014-09-03,605000,3,2.5,2010,3667,2.0,0,0,3,9,2010,0,2008,0,98027,47.545,-122.015,2350,3600,17,0,0.5481319880010909
7852030330,2014-09-03,480000,3,2.5,2270,4488,2.0,0,0,3,7,2270,0,1999,0,98065,47.5329,-121.879,2360,4427,26,0,0.5057932263814616
7518500985,2014-09-03,591500,4,2.5,1690,4080,1.5,0,0,4,7,1140,550,1912,0,98117,47.6825,-122.379,1600,4590,113,0,0.41421568627450983
6600250050,2014-09-03,518000,4,2.5,2160,9750,2.0,0,0,3,8,2160,0,1983,0,98028,47.7438,-122.246,2840,10535,42,0,0.22153846153846155
3622069122,2014-09-03,665000,4,3.5,3770,47480,2.0,0,0,3,9,3770,0,2003,0,98010,47.3552,-121.99,3380,42689,22,0,0.07940185341196293
826069085,2014-09-03,460000,3,2.25,2080,50965,1.0,0,0,3,8,1590,490,1979,0,98077,47.7506,-122.063,2270,51836,46,0,0.04081232218188953
6837700170,2014-09-03,375000,2,1.0,1010,4050,1.0,0,0,3,7,1010,0,1950,0,98116,47.5838,-122.382,2310,5000,75,0,0.24938271604938272
3297700100,2014-09-03,577000,3,1.75,1740,5500,1.0,0,0,5,7,970,770,1953,0,98116,47.577,-122.395,1740,7250,72,0,0.31636363636363635
6799300150,2014-09-03,321000,4,2.25,1800,4500,2.0,0,0,4,8,1800,0,2004,0,98031,47.394,-122.183,2010,5050,21,0,0.4
4221260050,2014-09-03,589000,3,2.5,2250,4337,2.0,0,0,3,8,2250,0,2004,0,98075,47.5908,-122.017,2250,4721,21,0,0.5187917915609869
5272200035,2014-09-03,390000,3,1.0,1000,6947,1.0,0,0,3,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947,78,0,0.14394702749388225
1152700220,2014-09-03,410000,3,2.5,3040,6054,2.0,0,0,3,9,3040,0,2005,0,98042,47.3508,-122.163,2650,6054,20,0,0.5021473406012553
7202380340,2014-09-03,449000,3,2.5,1690,3827,2.0,0,0,3,7,1690,0,2005,0,98053,47.6768,-122.029,1690,3129,20,0,0.4415991638359028
6909200007,2014-09-03,620000,3,1.75,1458,858,2.0,0,0,3,8,950,508,2014,0,98144,47.592,-122.293,1458,3000,11,0,1.6993006993006994
984100340,2014-09-03,296000,3,1.75,1360,10742,1.0,0,0,5,7,960,400,1971,0,98058,47.4351,-122.173,1830,9000,54,0,0.12660584621113385
3157600240,2014-09-03,540000,3,2.5,2520,5000,3.0,0,0,3,9,2520,0,1990,0,98106,47.5664,-122.359,1130,5000,35,0,0.504
2770604920,2014-09-03,497000,3,3.0,2060,1850,2.0,0,0,3,8,1400,660,2007,0,98119,47.6543,-122.373,1910,2951,18,0,1.1135135135135135
9358001403,2014-09-03,380000,3,3.25,1450,1468,2.0,0,0,3,8,1100,350,2009,0,98126,47.5664,-122.37,1450,1478,16,0,0.9877384196185286
8699800060,2014-09-03,318000,3,2.25,1410,8909,2.0,0,2,3,7,1410,0,1988,0,98198,47.3983,-122.31,2050,8909,37,0,0.15826692109103155
714000210,2014-09-03,998000,4,2.5,3030,6820,2.0,0,0,3,9,2530,500,1947,2000,98105,47.6695,-122.266,2070,6820,78,1,0.4442815249266862
7340601063,2014-09-03,295500,3,1.75,1590,41550,1.5,0,0,3,6,1290,300,1933,1989,98168,47.4817,-122.28,2990,6464,92,1,0.038267148014440436
7853240560,2014-09-03,585000,4,2.5,3110,6479,2.0,0,0,3,9,3110,0,2005,0,98065,47.5408,-121.861,3110,7075,20,0,0.4800123475845038
3034200197,2014-09-03,549000,2,1.0,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851,104,0,0.13524406627854904
8901001290,2014-09-03,477000,4,1.5,1380,7800,1.0,0,0,3,7,1080,300,1928,0,98125,47.7093,-122.306,1770,7503,97,0,0.17692307692307693
1843100580,2014-09-03,360000,4,2.5,2340,13445,2.0,0,0,3,8,2340,0,1990,0,98042,47.374,-122.125,2340,11188,35,0,0.17404239494235776
2725069121,2014-09-03,813000,4,2.5,3320,52707,2.0,0,0,3,10,3320,0,1999,0,98074,47.6247,-122.016,3040,54450,26,0,0.06298973570872939
9264910920,2014-09-03,298700,3,2.25,2110,7350,1.0,0,0,3,8,1530,580,1980,0,98023,47.3088,-122.341,2640,7777,45,0,0.2870748299319728
5288200260,2014-09-03,597000,2,1.75,2470,4600,1.0,0,3,4,7,1140,1330,1916,0,98126,47.5599,-122.378,1790,5175,109,0,0.5369565217391304
3956900480,2014-09-03,779000,3,1.75,1990,5600,1.0,0,1,3,8,1330,660,1941,0,98199,47.65,-122.415,2630,6780,84,0,0.35535714285714287
4385700285,2014-09-03,690000,3,1.75,1600,4400,1.0,0,0,3,7,1030,570,1941,0,98112,47.6348,-122.281,2150,4000,84,0,0.36363636363636365
955000430,2014-09-03,540000,2,1.25,1230,1569,2.0,0,0,3,9,1050,180,2009,0,98112,47.6193,-122.304,1100,1230,16,0,0.7839388145315488
6076500220,2014-09-03,400000,3,2.25,1180,14258,2.0,0,0,3,7,1180,0,1987,0,98034,47.7112,-122.238,1860,10390,38,0,0.08276055547762659
7169500200,2014-09-03,522500,2,2.25,1430,1210,2.0,0,0,3,8,1340,90,2005,0,98115,47.6765,-122.301,1430,1016,20,0,1.1818181818181819
1193000025,2014-09-03,495000,2,1.5,1920,6250,1.0,0,0,3,7,1060,860,1937,0,98199,47.6497,-122.393,2070,6250,88,0,0.3072
993001332,2014-09-03,407000,3,2.25,1430,1448,3.0,0,0,3,8,1430,0,2005,0,98103,47.6916,-122.341,1430,1383,20,0,0.9875690607734806
2461900845,2014-09-03,310000,1,1.0,570,6000,1.0,0,0,2,5,570,0,1918,0,98136,47.5517,-122.385,1530,6000,107,0,0.095
9547202380,2014-09-02,707900,3,1.0,1750,5355,2.0,0,0,4,7,1750,0,1929,0,98115,47.6792,-122.31,2240,4590,96,0,0.32679738562091504
1788800610,2014-09-02,105000,3,1.0,840,8400,1.0,0,0,3,6,840,0,1959,0,98023,47.3277,-122.343,840,9450,66,0,0.1
11501330,2014-09-02,795000,3,3.5,3190,10223,2.0,0,0,3,10,2560,630,1994,0,98052,47.6968,-122.102,3120,9735,31,0,0.31204147510515506
5249802085,2014-09-02,855000,4,2.0,2380,10800,2.0,0,2,3,8,2380,0,1925,0,98118,47.5682,-122.275,2112,6600,100,0,0.22037037037037038
7215730590,2014-09-02,700000,4,3.5,3150,6175,2.0,0,0,3,9,3150,0,2001,0,98075,47.5966,-122.017,3150,6986,24,0,0.5101214574898786
3677400445,2014-09-02,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,78,0,0.4696969696969697
3568200060,2014-09-02,245000,3,3.0,1990,9600,1.0,0,0,3,7,1440,550,1988,0,98003,47.3499,-122.296,1670,9600,37,0,0.20729166666666668
2325300037,2014-09-02,358000,3,3.25,1410,1442,3.0,0,0,3,8,1360,50,2006,0,98125,47.7183,-122.317,1500,1200,19,0,0.9778085991678225
7853240100,2014-09-02,772500,5,2.75,3890,9130,2.0,0,0,3,9,3890,0,2004,0,98065,47.5407,-121.86,3450,8361,21,0,0.42606790799561883
8635760490,2014-09-02,410000,3,2.5,1830,2839,2.0,0,0,3,8,1830,0,1999,0,98074,47.6022,-122.021,1830,3011,26,0,0.6445931666079605
3876800580,2014-09-02,351000,4,1.0,1430,8400,1.0,0,0,3,6,730,700,1969,0,98072,47.7417,-122.172,1310,8240,56,0,0.17023809523809524
13001991,2014-09-02,207000,3,2.5,1520,2550,2.0,0,0,3,7,1520,0,2005,0,98108,47.5245,-122.33,1460,2550,20,0,0.596078431372549
4022900125,2014-09-02,605000,4,2.5,2430,11870,1.0,0,0,5,8,1590,840,1968,0,98155,47.7761,-122.285,2430,9600,57,0,0.2047177759056445
3975400260,2014-09-02,749500,4,2.75,2490,3840,1.5,0,0,4,7,1610,880,1922,0,98103,47.6551,-122.344,1420,4000,103,0,0.6484375
625049313,2014-09-02,460000,3,1.0,1140,4600,1.0,0,0,3,7,1140,0,1942,0,98103,47.6897,-122.337,1370,5000,83,0,0.24782608695652175
7211402115,2014-09-02,230000,3,1.0,1120,7500,1.0,0,0,3,7,1120,0,1965,0,98146,47.5112,-122.359,1120,5000,60,0,0.14933333333333335
9188200570,2014-09-02,333800,5,3.0,1980,3868,1.0,0,0,3,7,1220,760,1990,0,98118,47.5173,-122.275,1970,3868,35,0,0.5118924508790073
4365200865,2014-09-02,384950,3,1.0,1540,7740,1.0,0,0,4,7,1540,0,1909,0,98126,47.522,-122.375,1220,7740,116,0,0.19896640826873385
5667100045,2014-09-02,453500,3,1.75,1550,7270,1.5,0,0,5,7,1550,0,1953,0,98125,47.72,-122.317,1050,7210,72,0,0.21320495185694635
1102000527,2014-09-02,1437500,4,3.75,4410,9231,3.0,0,3,3,11,4410,0,2001,0,98118,47.5427,-122.265,2160,6600,24,0,0.4777380565485863
9510920050,2014-09-02,725000,3,2.5,2980,16996,2.0,0,0,3,10,2980,0,1992,0,98075,47.595,-122.016,2980,15438,33,0,0.175335373028948
6613000930,2014-09-02,2950000,4,3.25,3890,25470,2.0,1,3,5,10,3030,860,1923,0,98105,47.6608,-122.269,4140,19281,102,0,0.15272870043188064
8860300300,2014-09-02,610000,4,2.75,2090,8400,1.0,0,0,4,8,1240,850,1976,0,98052,47.6872,-122.123,2340,9000,49,0,0.2488095238095238
3885803044,2014-09-02,1875000,4,5.0,5810,7440,2.0,0,0,3,10,3790,2020,2004,0,98033,47.6878,-122.212,3010,7200,21,0,0.7809139784946236
1868900395,2014-09-02,500000,2,1.0,930,3750,1.0,0,0,4,7,930,0,1909,0,98115,47.6733,-122.296,1740,4300,116,0,0.248
6117502727,2014-09-02,738000,5,3.5,2790,16952,2.0,0,2,3,10,1970,820,1991,0,98166,47.4384,-122.347,2980,17281,34,0,0.16458235016517225
3343300065,2014-09-02,515000,4,2.5,2280,14810,1.0,0,0,5,8,1500,780,1977,0,98056,47.5392,-122.186,2690,12196,48,0,0.15395003376097233
824069188,2014-09-02,645000,4,2.25,2720,18295,1.0,0,0,4,8,2000,720,1979,0,98075,47.5851,-122.073,2720,18295,46,0,0.1486745012298442
2044500142,2014-09-02,420000,3,1.75,1770,6000,1.0,0,0,3,7,1130,640,1952,0,98125,47.7135,-122.315,1900,7200,73,0,0.295
9432900070,2014-09-02,338150,4,2.25,2700,8580,2.0,0,0,3,8,2700,0,1992,0,98022,47.2087,-122.009,2420,8580,33,0,0.3146853146853147
4038600300,2014-09-02,650000,4,3.0,2900,15535,1.0,0,2,4,7,1870,1030,1961,0,98008,47.612,-122.119,2330,10217,64,0,0.1866752494367557
6848200221,2014-09-02,635000,3,3.5,1730,1349,3.0,0,0,3,9,1350,380,2009,0,98102,47.6224,-122.326,1830,3300,16,0,1.2824314306893996
6300500475,2014-09-02,412000,3,2.5,1553,1991,3.0,0,0,3,8,1553,0,2014,0,98133,47.7049,-122.34,1509,2431,11,0,0.7800100452034153
824059083,2014-09-02,993000,4,2.0,2850,14810,2.0,0,0,5,8,2490,360,1954,0,98004,47.5892,-122.203,2430,10454,71,0,0.1924375422012154
3359500755,2014-09-02,544500,5,1.0,1690,3240,1.5,0,0,3,7,1690,0,1914,0,98115,47.6746,-122.325,1230,4500,111,0,0.5216049382716049
5589300361,2014-09-02,270000,3,1.5,1610,8375,2.0,0,0,3,7,1610,0,1927,0,98155,47.7527,-122.306,1610,9107,98,0,0.19223880597014925
1797500985,2014-09-02,883000,4,2.25,2410,4000,2.0,0,0,5,8,1650,760,1910,0,98115,47.6727,-122.316,1820,4000,115,0,0.6025
3226049134,2014-09-02,330000,2,1.0,800,4533,1.0,0,0,3,6,600,200,1929,0,98115,47.6979,-122.325,1720,6800,96,0,0.17648356496801235
2787311110,2014-09-02,273148,3,1.75,1710,7210,1.0,0,0,4,7,1240,470,1974,0,98031,47.4094,-122.175,1840,7245,51,0,0.23717059639389737
1056200010,2014-09-02,750000,3,1.75,1590,8285,1.0,0,0,4,8,1590,0,1956,0,98004,47.5855,-122.194,1970,8970,69,0,0.19191309595654799
1698900195,2014-09-02,710000,3,2.0,1880,3000,1.0,0,0,4,8,1040,840,1931,0,98109,47.6418,-122.351,1790,3000,94,0,0.6266666666666667
1523059100,2014-09-02,320000,5,1.0,1740,27350,1.0,0,0,4,5,1740,0,1958,0,98059,47.4809,-122.153,2760,10749,67,0,0.06361974405850092
7215730580,2014-09-02,680000,4,3.0,3150,6175,2.0,0,0,3,9,3150,0,2001,0,98075,47.5968,-122.017,3150,6986,24,0,0.5101214574898786
2723069147,2014-09-02,635000,3,2.25,2680,175982,1.0,0,0,3,9,2680,0,2004,0,98038,47.4487,-122.033,3170,215186,21,0,0.015228830221272631
3023000120,2014-09-02,294900,3,2.5,1860,5025,2.0,0,0,3,8,1860,0,2010,0,98038,47.3557,-122.059,2000,5550,15,0,0.3701492537313433
8856004400,2014-09-02,235000,4,1.0,1610,24000,1.5,0,0,3,6,1610,0,1947,0,98001,47.2751,-122.252,1270,9600,78,0,0.06708333333333333
5149300200,2014-09-02,316500,3,1.75,1600,14250,1.0,0,0,3,7,1070,530,1979,0,98023,47.3272,-122.355,2140,14960,46,0,0.11228070175438597
9542830350,2014-09-02,296000,4,2.5,1780,3600,2.0,0,0,3,7,1780,0,2006,0,98038,47.3665,-122.017,2020,3802,19,0,0.49444444444444446
8091670730,2014-09-02,416000,4,2.5,2890,6322,2.0,0,0,3,8,2890,0,2011,0,98038,47.3494,-122.044,2380,5738,14,0,0.457133818411895
6163901033,2014-09-02,269000,2,1.0,770,8612,1.0,0,0,3,6,770,0,1953,0,98155,47.7547,-122.323,1290,8407,72,0,0.08941012540640966
2968801605,2014-09-02,285000,4,1.75,1440,6720,1.0,0,0,5,6,720,720,1954,0,98166,47.4571,-122.345,1820,6784,71,0,0.21428571428571427
708000030,2014-09-02,888000,3,1.5,1250,8710,1.0,0,0,4,7,1250,0,1953,0,98004,47.6245,-122.198,1750,9185,72,0,0.14351320321469574
5104511050,2014-09-02,409950,4,3.0,2430,7163,2.0,0,0,3,8,2430,0,2003,0,98038,47.3558,-122.013,2430,6028,22,0,0.3392433337986877
223039229,2014-09-02,787500,2,2.5,2390,6928,2.0,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852,76,1,0.34497690531177827
8835900086,2014-09-02,350000,4,3.0,3380,16133,1.0,0,1,3,8,2330,1050,1959,0,98118,47.5501,-122.261,2500,11100,66,0,0.20950846091861403
255520150,2014-09-02,539000,3,2.5,2830,9972,2.0,0,0,3,9,2830,0,2006,0,98019,47.7382,-121.975,3557,9159,19,0,0.28379462494985963
2224069165,2014-09-02,801000,4,3.5,3290,8059,2.0,0,0,3,9,3290,0,2012,0,98029,47.5573,-122.02,3290,10758,13,0,0.40823923563717585
9551201250,2014-09-02,750000,3,1.0,1640,6516,1.5,0,0,4,7,1440,200,1935,0,98103,47.6693,-122.339,1770,4000,90,0,0.25168815224063845
3512100110,2014-09-02,275436,4,2.75,2170,9658,1.5,0,0,3,7,2170,0,1966,0,98030,47.3741,-122.189,1490,9731,59,0,0.22468419962725203
1766600075,2014-09-02,389100,2,1.0,840,5400,1.0,0,0,4,7,840,0,1948,0,98118,47.5489,-122.271,1340,5400,77,0,0.15555555555555556
4172100240,2014-09-02,643002,3,2.5,1770,3744,1.5,0,0,3,7,1270,500,1929,0,98117,47.6807,-122.364,1400,4680,96,0,0.47275641025641024
9510970050,2014-09-01,583000,4,2.5,1840,4011,2.0,0,0,3,9,1840,0,2005,0,98052,47.6662,-122.083,2120,4011,20,0,0.45873846920967337
2021200370,2014-09-01,1100000,3,2.0,3010,5000,2.0,0,2,5,9,1890,1120,1931,0,98199,47.6347,-122.396,2688,5000,94,0,0.602
6844700810,2014-09-01,438924,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,1770,5400,76,0,0.22875816993464052
2332700081,2014-09-01,898000,3,2.25,2580,11060,1.0,0,0,3,8,2580,0,1964,0,98005,47.6113,-122.164,2580,13868,61,0,0.2332730560578662
3303950220,2014-08-31,348450,4,2.5,1950,8628,2.0,0,0,3,8,1950,0,1994,0,98038,47.3817,-122.035,2210,9019,31,0,0.22600834492350486
2011400405,2014-08-31,380000,5,1.75,1320,38125,1.0,0,0,4,7,1120,200,1947,0,98198,47.3937,-122.323,2360,15070,78,0,0.03462295081967213
3649100586,2014-08-29,483000,3,1.75,2110,10454,1.0,0,0,4,8,1440,670,1978,0,98028,47.7344,-122.246,1990,10890,47,0,0.20183661756265545
3905060070,2014-08-29,545000,4,2.5,2080,8504,2.0,0,0,3,8,2080,0,1991,0,98029,47.5703,-121.998,2000,6773,34,0,0.24459078080903104
8923600185,2014-08-29,800000,3,2.5,2760,9471,1.0,0,2,3,8,1760,1000,1956,0,98115,47.676,-122.272,3040,6765,69,0,0.2914159011719987
3826500570,2014-08-29,275000,3,1.75,1490,8000,1.0,0,0,3,8,1490,0,1978,0,98030,47.3817,-122.166,1740,8165,47,0,0.18625
8934100125,2014-08-29,810000,3,2.0,2870,6360,1.5,0,1,4,8,1790,1080,1946,0,98115,47.6813,-122.275,2310,6466,79,0,0.45125786163522014
3931900510,2014-08-29,1400000,4,2.5,4070,7800,3.0,0,0,4,8,3390,680,2002,0,98115,47.6838,-122.327,2020,6760,23,0,0.5217948717948718
5249803645,2014-08-29,452000,2,1.0,1220,6000,1.0,0,0,3,6,880,340,1938,0,98118,47.5647,-122.27,1220,6840,87,0,0.20333333333333334
9485920120,2014-08-29,290000,4,2.5,2340,52272,2.0,0,0,2,8,2340,0,1978,0,98042,47.3468,-122.091,2480,40500,47,0,0.044765840220385676
6817800220,2014-08-29,434900,3,2.0,1520,11067,1.0,0,0,3,7,1140,380,1983,0,98074,47.6326,-122.033,1280,11371,42,0,0.13734526068491912
272000125,2014-08-29,438000,3,1.0,1200,4000,1.5,0,0,4,6,1200,0,1923,0,98144,47.5881,-122.299,1390,4000,102,0,0.3
3956100050,2014-08-29,533300,4,2.5,2770,21806,2.0,0,0,3,9,2770,0,1991,0,98045,47.4815,-121.768,2500,21656,34,0,0.12702925800238465
1254201106,2014-08-29,524500,3,1.5,1580,3172,1.0,0,0,4,8,900,680,1946,0,98117,47.6796,-122.393,1580,5000,79,0,0.49810844892812106
3814900210,2014-08-29,471275,4,2.5,3361,5038,2.0,0,0,3,9,3361,0,2014,0,98092,47.3269,-122.165,2316,4105,11,0,0.667129813418023
1760600009,2014-08-29,229000,3,1.0,1030,7800,1.0,0,0,3,7,1030,0,1954,0,98168,47.473,-122.324,1630,12664,71,0,0.13205128205128205
1126049103,2014-08-29,415000,3,1.5,1860,9003,1.0,0,0,3,7,1490,370,1955,0,98028,47.7624,-122.26,2090,11574,70,0,0.20659780073308898
2938100005,2014-08-29,264950,3,1.5,1370,10115,1.0,0,0,4,7,1370,0,1957,0,98022,47.2027,-122.0,1450,9282,68,0,0.13544241225902126
3052700213,2014-08-29,461100,2,2.25,1210,1267,2.0,0,0,3,8,1120,90,2010,0,98117,47.6783,-122.376,1360,1349,15,0,0.9550118389897395
243000045,2014-08-29,380000,3,1.75,1920,8775,1.0,0,0,3,7,1920,0,1953,0,98166,47.4544,-122.351,1560,8100,72,0,0.2188034188034188
3575305485,2014-08-29,409000,3,2.5,1890,6500,2.0,0,0,3,7,1890,0,2012,0,98074,47.6225,-122.058,2340,7500,13,0,0.2907692307692308
2767603753,2014-08-29,548000,2,2.0,1370,1878,3.0,0,0,3,8,1370,0,2004,0,98107,47.6721,-122.387,1280,1878,21,0,0.7294994675186368
4249000230,2014-08-29,766000,3,2.5,2270,9822,2.0,0,0,3,9,2270,0,1988,0,98052,47.6685,-122.137,2790,8089,37,0,0.231113826104663
291310370,2014-08-29,366000,3,2.25,1445,1028,2.0,0,0,3,7,1300,145,2005,0,98027,47.5339,-122.067,1445,1377,20,0,1.4056420233463034
9413600350,2014-08-29,907000,3,1.75,2170,12220,1.0,0,0,5,8,2170,0,1965,0,98033,47.6537,-122.195,1980,9000,60,0,0.17757774140752863
3438502668,2014-08-29,194000,3,1.75,1260,10488,1.0,0,0,2,7,1110,150,1952,0,98106,47.5417,-122.357,1540,9120,73,0,0.12013729977116705
1072030510,2014-08-29,415000,4,2.25,2240,12650,1.0,0,0,4,8,1730,510,1981,0,98059,47.4777,-122.142,2150,12650,44,0,0.17707509881422925
3288200030,2014-08-29,405000,4,2.5,2030,9095,1.0,0,0,4,7,1130,900,1972,0,98034,47.7321,-122.185,1940,8000,53,0,0.22319956019791093
